series_slug,series_name,episode_no,episode_slug,source_key,dest_key,size
omniscient-reader,Omniscient Reader,143,episode-000143-episode-142,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000143-episode-142/page-0056.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000143-episode-142__page-0056.jpg,72170
lookism,Lookism,204,episode-000204-ep-204-god-dog-06,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000204-ep-204-god-dog-06/page-0152.jpg,datasets/pages/single/lookism_manwa/episode-000204-ep-204-god-dog-06__page-0152.jpg,50571
eleceed,Eleceed,211,episode-000211-episode-211,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000211-episode-211/page-0216.jpg,datasets/pages/single/eleceed_manwa/episode-000211-episode-211__page-0216.jpg,52762
tower-of-god,Tower of God,471,episode-000471-season-3-ep-53,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000471-season-3-ep-53/page-0214.jpg,datasets/pages/single/tower-of-god_manwa/episode-000471-season-3-ep-53__page-0214.jpg,65044
teenage-mercenary,Teenage Mercenary,13,episode-000013-episode-12,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000013-episode-12/page-0351.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000013-episode-12__page-0351.jpg,85454
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0381.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0381.jpg,75331
omniscient-reader,Omniscient Reader,221,episode-000221-episode-220,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000221-episode-220/page-0024.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000221-episode-220__page-0024.jpg,91265
omniscient-reader,Omniscient Reader,45,episode-000045-episode-44,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000045-episode-44/page-0009.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000045-episode-44__page-0009.jpg,98338
lookism,Lookism,119,episode-000119-ep-119-stalker-07,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000119-ep-119-stalker-07/page-0242.jpg,datasets/pages/single/lookism_manwa/episode-000119-ep-119-stalker-07__page-0242.jpg,40755
tower-of-god,Tower of God,76,episode-000076-season-1-ep-75,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000076-season-1-ep-75/page-0110.jpg,datasets/pages/single/tower-of-god_manwa/episode-000076-season-1-ep-75__page-0110.jpg,49689
teenage-mercenary,Teenage Mercenary,79,episode-000079-episode-78,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000079-episode-78/page-0092.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000079-episode-78__page-0092.jpg,69210
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0405.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0405.jpg,49021
lookism,Lookism,204,episode-000204-ep-204-god-dog-06,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000204-ep-204-god-dog-06/page-0151.jpg,datasets/pages/single/lookism_manwa/episode-000204-ep-204-god-dog-06__page-0151.jpg,64818
eleceed,Eleceed,211,episode-000211-episode-211,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000211-episode-211/page-0215.jpg,datasets/pages/single/eleceed_manwa/episode-000211-episode-211__page-0215.jpg,48073
teenage-mercenary,Teenage Mercenary,13,episode-000013-episode-12,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000013-episode-12/page-0350.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000013-episode-12__page-0350.jpg,56688
teenage-mercenary,Teenage Mercenary,3,episode-000003-episode-2,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000003-episode-2/page-0123.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000003-episode-2__page-0123.jpg,134755
omniscient-reader,Omniscient Reader,221,episode-000221-episode-220,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000221-episode-220/page-0023.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000221-episode-220__page-0023.jpg,67415
lookism,Lookism,469,episode-000469-ep-469-workers-1st-affiliate-21,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000469-ep-469-workers-1st-affiliate-21/page-0209.jpg,datasets/pages/single/lookism_manwa/episode-000469-ep-469-workers-1st-affiliate-21__page-0209.jpg,29841
omniscient-reader,Omniscient Reader,45,episode-000045-episode-44,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000045-episode-44/page-0008.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000045-episode-44__page-0008.jpg,111371
lookism,Lookism,469,episode-000469-ep-469-workers-1st-affiliate-21,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000469-ep-469-workers-1st-affiliate-21/page-0158.jpg,datasets/pages/single/lookism_manwa/episode-000469-ep-469-workers-1st-affiliate-21__page-0158.jpg,26253
eleceed,Eleceed,219,episode-000219-episode-219,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000219-episode-219/page-0160.jpg,datasets/pages/single/eleceed_manwa/episode-000219-episode-219__page-0160.jpg,86734
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0404.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0404.jpg,55541
teenage-mercenary,Teenage Mercenary,13,episode-000013-episode-12,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000013-episode-12/page-0349.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000013-episode-12__page-0349.jpg,97204
omniscient-reader,Omniscient Reader,143,episode-000143-episode-142,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000143-episode-142/page-0057.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000143-episode-142__page-0057.jpg,77885
omniscient-reader,Omniscient Reader,221,episode-000221-episode-220,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000221-episode-220/page-0022.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000221-episode-220__page-0022.jpg,215214
lookism,Lookism,204,episode-000204-ep-204-god-dog-06,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000204-ep-204-god-dog-06/page-0150.jpg,datasets/pages/single/lookism_manwa/episode-000204-ep-204-god-dog-06__page-0150.jpg,45218
eleceed,Eleceed,211,episode-000211-episode-211,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000211-episode-211/page-0214.jpg,datasets/pages/single/eleceed_manwa/episode-000211-episode-211__page-0214.jpg,36726
teenage-mercenary,Teenage Mercenary,70,episode-000070-episode-69,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000070-episode-69/page-0312.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000070-episode-69__page-0312.jpg,86663
tower-of-god,Tower of God,76,episode-000076-season-1-ep-75,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000076-season-1-ep-75/page-0111.jpg,datasets/pages/single/tower-of-god_manwa/episode-000076-season-1-ep-75__page-0111.jpg,50618
omniscient-reader,Omniscient Reader,45,episode-000045-episode-44,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000045-episode-44/page-0007.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000045-episode-44__page-0007.jpg,129964
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0403.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0403.jpg,59847
teenage-mercenary,Teenage Mercenary,13,episode-000013-episode-12,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000013-episode-12/page-0347.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000013-episode-12__page-0347.jpg,62506
omniscient-reader,Omniscient Reader,221,episode-000221-episode-220,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000221-episode-220/page-0021.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000221-episode-220__page-0021.jpg,141749
omniscient-reader,Omniscient Reader,150,episode-000150-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000150-episode-149/page-0059.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000150-episode-149__page-0059.jpg,94851
omniscient-reader,Omniscient Reader,143,episode-000143-episode-142,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000143-episode-142/page-0058.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000143-episode-142__page-0058.jpg,123638
lookism,Lookism,204,episode-000204-ep-204-god-dog-06,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000204-ep-204-god-dog-06/page-0149.jpg,datasets/pages/single/lookism_manwa/episode-000204-ep-204-god-dog-06__page-0149.jpg,38555
eleceed,Eleceed,211,episode-000211-episode-211,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000211-episode-211/page-0213.jpg,datasets/pages/single/eleceed_manwa/episode-000211-episode-211__page-0213.jpg,47183
teenage-mercenary,Teenage Mercenary,13,episode-000013-episode-12,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000013-episode-12/page-0346.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000013-episode-12__page-0346.jpg,82944
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0382.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0382.jpg,106272
lookism,Lookism,119,episode-000119-ep-119-stalker-07,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000119-ep-119-stalker-07/page-0238.jpg,datasets/pages/single/lookism_manwa/episode-000119-ep-119-stalker-07__page-0238.jpg,39601
omniscient-reader,Omniscient Reader,221,episode-000221-episode-220,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000221-episode-220/page-0020.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000221-episode-220__page-0020.jpg,99598
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0387.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0387.jpg,85093
omniscient-reader,Omniscient Reader,45,episode-000045-episode-44,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000045-episode-44/page-0006.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000045-episode-44__page-0006.jpg,105837
teenage-mercenary,Teenage Mercenary,139,episode-000139-episode-138,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000139-episode-138/page-0379.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000139-episode-138__page-0379.jpg,107189
teenage-mercenary,Teenage Mercenary,3,episode-000003-episode-2,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000003-episode-2/page-0124.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000003-episode-2__page-0124.jpg,106302
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0402.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0402.jpg,34921
lookism,Lookism,204,episode-000204-ep-204-god-dog-06,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000204-ep-204-god-dog-06/page-0148.jpg,datasets/pages/single/lookism_manwa/episode-000204-ep-204-god-dog-06__page-0148.jpg,30306
eleceed,Eleceed,211,episode-000211-episode-211,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000211-episode-211/page-0212.jpg,datasets/pages/single/eleceed_manwa/episode-000211-episode-211__page-0212.jpg,43389
tower-of-god,Tower of God,76,episode-000076-season-1-ep-75,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000076-season-1-ep-75/page-0112.jpg,datasets/pages/single/tower-of-god_manwa/episode-000076-season-1-ep-75__page-0112.jpg,68664
teenage-mercenary,Teenage Mercenary,70,episode-000070-episode-69,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000070-episode-69/page-0313.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000070-episode-69__page-0313.jpg,103033
teenage-mercenary,Teenage Mercenary,13,episode-000013-episode-12,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000013-episode-12/page-0345.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000013-episode-12__page-0345.jpg,86606
omniscient-reader,Omniscient Reader,221,episode-000221-episode-220,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000221-episode-220/page-0019.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000221-episode-220__page-0019.jpg,39122
omniscient-reader,Omniscient Reader,45,episode-000045-episode-44,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000045-episode-44/page-0005.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000045-episode-44__page-0005.jpg,52121
lookism,Lookism,469,episode-000469-ep-469-workers-1st-affiliate-21,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000469-ep-469-workers-1st-affiliate-21/page-0159.jpg,datasets/pages/single/lookism_manwa/episode-000469-ep-469-workers-1st-affiliate-21__page-0159.jpg,27571
eleceed,Eleceed,219,episode-000219-episode-219,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000219-episode-219/page-0161.jpg,datasets/pages/single/eleceed_manwa/episode-000219-episode-219__page-0161.jpg,53332
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0401.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0401.jpg,37517
teenage-mercenary,Teenage Mercenary,13,episode-000013-episode-12,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000013-episode-12/page-0344.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000013-episode-12__page-0344.jpg,112063
omniscient-reader,Omniscient Reader,143,episode-000143-episode-142,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000143-episode-142/page-0059.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000143-episode-142__page-0059.jpg,70469
omniscient-reader,Omniscient Reader,221,episode-000221-episode-220,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000221-episode-220/page-0018.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000221-episode-220__page-0018.jpg,49164
lookism,Lookism,204,episode-000204-ep-204-god-dog-06,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000204-ep-204-god-dog-06/page-0147.jpg,datasets/pages/single/lookism_manwa/episode-000204-ep-204-god-dog-06__page-0147.jpg,37635
eleceed,Eleceed,211,episode-000211-episode-211,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000211-episode-211/page-0211.jpg,datasets/pages/single/eleceed_manwa/episode-000211-episode-211__page-0211.jpg,40340
tower-of-god,Tower of God,471,episode-000471-season-3-ep-53,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000471-season-3-ep-53/page-0213.jpg,datasets/pages/single/tower-of-god_manwa/episode-000471-season-3-ep-53__page-0213.jpg,61081
tower-of-god,Tower of God,76,episode-000076-season-1-ep-75,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000076-season-1-ep-75/page-0113.jpg,datasets/pages/single/tower-of-god_manwa/episode-000076-season-1-ep-75__page-0113.jpg,56947
omniscient-reader,Omniscient Reader,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000021-episode-20/page-0450.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000021-episode-20__page-0450.jpg,14501
tower-of-god,Tower of God,55,episode-000055-season-1-ep-54,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000055-season-1-ep-54/page-0400.jpg,datasets/pages/single/tower-of-god_manwa/episode-000055-season-1-ep-54__page-0400.jpg,44959
teenage-mercenary,Teenage Mercenary,13,episode-000013-episode-12,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000013-episode-12/page-0343.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000013-episode-12__page-0343.jpg,77188
teenage-mercenary,Teenage Mercenary,3,episode-000003-episode-2,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000003-episode-2/page-0125.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000003-episode-2__page-0125.jpg,84541
omniscient-reader,Omniscient Reader,221,episode-000221-episode-220,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000221-episode-220/page-0017.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000221-episode-220__page-0017.jpg,102306
omniscient-reader,Omniscient Reader,143,episode-000143-episode-142,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000143-episode-142/page-0060.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000143-episode-142__page-0060.jpg,24701
lookism,Lookism,204,episode-000204-ep-204-god-dog-06,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000204-ep-204-god-dog-06/page-0146.jpg,datasets/pages/single/lookism_manwa/episode-000204-ep-204-god-dog-06__page-0146.jpg,51331
